"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CIP2A",1254.90466923629,0.0348663560429006,0.0762498435781655,0.457264623856681,0.647480853695068,0.999962102893895
"FOLR2",151.975714221117,0.168307918578324,0.368316404411642,0.456965577862825,0.64769578724792,0.999962102893895
"ZDHHC15",133.797775491734,0.119612171236991,0.261764795908873,0.456945216111607,0.647710422933007,0.999962102893895
"OLFML3",3.93325759591064,0.263323392913409,0.576411115990402,0.456832607159147,0.647791366817248,0.999962102893895
"RPL31P28",0.609644749788008,-0.475824484835707,1.04174521563668,-0.456757062757324,0.647845670848989,0.999962102893895
"PRKCA",1165.55779124156,-0.182986092701416,0.400627510342916,-0.456748695427306,0.64785168570187,0.999962102893895
"RPL32P18",4259.55198666508,-0.0344255646359584,0.0754086183461254,-0.456520294244687,0.64801588070588,0.999962102893895
"LPAL2",113.688263494112,0.278791283560463,0.610704579744327,0.456507602541936,0.648025005128364,0.999962102893895
"PPP1R9A",3094.79043275391,-0.269043499997989,0.589385395266056,-0.456481450268274,0.648043806901003,0.999962102893895
"TTC1",4312.64354734277,0.0300426329978977,0.0658373788413707,0.456315751425688,0.648162938736884,0.999962102893895
"STAG1",12288.2601745965,-0.0273428100713292,0.0599234371088615,-0.456295756561095,0.648177314974054,0.999962102893895
"SDCBP2.AS1",1361.32937839941,0.0423176227056736,0.0927634983287204,0.456188301089241,0.64825457732602,0.999962102893895
"PDIK1L",3573.21582207958,0.0346986014184639,0.0760625847886926,0.456184883998607,0.648257034335719,0.999962102893895
"MBL1P",0.570359899953013,-1.21973474813184,2.67392183906037,-0.456159462222899,0.648275313616847,0.999962102893895
"PRMT5.DT",173.863819133243,-0.0699445889122796,0.153341359987178,-0.456136484756155,0.648291835523717,0.999962102893895
"KCNK12",64.1833638555814,0.0911365434134633,0.199804246078147,0.456129162429402,0.648297100666217,0.999962102893895
"PDK1",8781.00004378681,-0.0340940768523946,0.0747481332629668,-0.456119442240121,0.648304090026614,0.999962102893895
"PCSK4",17.4711664710757,-0.537351260238856,1.17816413835176,-0.456092018715326,0.64832380924362,0.999962102893895
"DBH.AS1",3.92362717859122,0.217613846804745,0.477140913648661,0.456078782137269,0.648333327253335,0.999962102893895
"ABCB8",6516.07547610107,-0.0281375676680168,0.0616946133429595,-0.456078191326048,0.648333752088564,0.999962102893895
"ADPGK.AS1",1404.32279536354,0.0697399158080897,0.152926160024983,0.456036532903831,0.648363707741448,0.999962102893895
"PRB4",6.09716583928169,0.419821343021966,0.920662903909564,0.455998977735726,0.648390713322549,0.999962102893895
"AP2B1",26931.8255594929,0.0284373761181926,0.0623656526106803,0.455978169517665,0.648405676522729,0.999962102893895
"SPN",7625.85449956572,0.0816186191963398,0.179027737732495,0.455899293763602,0.648462397406573,0.999962102893895
"FRYL",29414.8103547265,-0.0301934824913234,0.0662308066217735,-0.455882753531152,0.648474292025156,0.999962102893895
"MTRF1",4836.33086808059,-0.0288353320074611,0.0632748492579219,-0.455715538569236,0.648594546773738,0.999962102893895
"CEACAM1",3199.58667795193,-0.09213033397724,0.202204048102447,-0.455630512058601,0.648655698175904,0.999962102893895
"RPL17P26",1.76635979931877,-0.177383353923436,0.389348851346159,-0.455589770741945,0.648685000331279,0.999962102893895
"PTGER3",149.899627440844,0.0900479911631396,0.197664589683043,0.455559548159498,0.648706737506101,0.999962102893895
"GSDMD",14101.3982559129,0.0472812568422718,0.103797905848813,0.455512627693467,0.648740484995952,0.999962102893895
"MSMP",551.333946679271,-0.0268147937161212,0.0588871888163639,-0.455358699491353,0.64885120273801,0.999962102893895
"AMFR",30823.873982033,-0.0326800284048954,0.071773116331367,-0.455324083379855,0.648876102543202,0.999962102893895
"LINC02153",0.22606784860396,1.23405360411657,2.71155072970156,0.455109908363171,0.649030170056583,0.999962102893895
"IGFBP6",2.91831295484084,0.450796516232485,0.99064297257013,0.455054473422384,0.649070049813197,0.999962102893895
"OR6L2P",56.2580340898531,0.0800993812385942,0.176104751374006,0.454839410144486,0.649224775314338,0.999962102893895
"POFUT1",4765.24477734562,0.0374155111972666,0.0822702648847621,0.454787780854667,0.649261921834155,0.999962102893895
"MAGED1",11445.6972055232,-0.0388494834374153,0.0854581527915085,-0.454602424325694,0.649395290335285,0.999962102893895
"SEPTIN2P1",6.49189912125033,-0.095494249541777,0.21006251619156,-0.454599189198962,0.649397618186934,0.999962102893895
"WWOX",995.031647286753,0.0419265429686107,0.0922400059937095,0.454537513489212,0.649441997907649,0.999962102893895
"CDCP2",11.6625219191364,0.27565036600546,0.606510437155239,0.454485774883551,0.649479228189461,0.999962102893895
"CD3D",118.054116368834,0.201138561804573,0.442620043492659,0.454427143012807,0.64952141981392,0.999962102893895
"WBP4",2831.05444926633,-0.0302784681118507,0.0666373077032117,-0.454377122297685,0.649557415720297,0.999962102893895
"GPR182",15.6702821148037,0.110400589458666,0.243003206751828,0.454317418005988,0.649600381192961,0.999962102893895
"LIMD2",100279.015429117,-0.0326472639025758,0.0718602663813059,-0.454315932108329,0.649601450516135,0.999962102893895
"GBX1",0.823519044015875,-0.561398792155951,1.23573563092924,-0.454303313835659,0.64961053125903,0.999962102893895
"NAIPP3",157.575754103491,0.0535187044934123,0.117806817767486,0.454292081796503,0.649618614442442,0.999962102893895
"TMEM192",3638.49561364827,-0.0261819993799814,0.0576326257673996,-0.45429128087361,0.649619190831489,0.999962102893895
"UBE2R2",14319.3688625432,0.0220436293517864,0.0485300437090653,0.454226447516443,0.649665849248098,0.999962102893895
"LINC01630",7.45359129059559,0.270521534911857,0.595619039233076,0.454185506326633,0.6496953139722,0.999962102893895
"MRPL24",998.980355795067,0.0640098700304366,0.14093444526088,0.454181870953902,0.649697930318706,0.999962102893895
"UNC79",2.37822875660359,0.882347492830656,1.94286322796282,0.454148022429677,0.649722291017993,0.999962102893895
"GAS2L3",7.34740320617713,0.265848888932844,0.585446889324761,0.45409565543933,0.649759980149449,0.999962102893895
"ID1",151.854165556929,0.180422085340879,0.397455904956507,0.453942394844082,0.649870288730259,0.999962102893895
"FAM83C",0.994148224662583,-0.279104000233456,0.614886256642613,-0.453911592946332,0.649892459175196,0.999962102893895
"SAMSN1",4331.95182391007,0.0905292008358996,0.199462071101396,0.453866744369055,0.649924740627227,0.999962102893895
"THG1L",2240.52623462408,-0.0323300636604984,0.0712341900740443,-0.453855987228787,0.649932483581647,0.999962102893895
"LOC100422685",1.4301150788167,0.223586009045056,0.492824028840117,0.453683253982715,0.650056821584454,0.999962102893895
"TIMM8B",586.681134053978,-0.0485541765595537,0.107023293954282,-0.453678584965766,0.650060182602793,0.999962102893895
"B3GNT3",0.372923672744424,-1.19828691303759,2.6419607856245,-0.453559689287495,0.650145772730121,0.999962102893895
"TMPO.AS1",2158.21081038725,0.0347319457330821,0.0765771148017071,0.453555162309508,0.650149031683465,0.999962102893895
"LOC105374836",3734.75932887168,-0.0740966750237742,0.163396828959894,-0.453476823849263,0.650205428287381,0.999962102893895
"TRABD2A",3734.75932887168,-0.0740966750237742,0.163396828959894,-0.453476823849263,0.650205428287381,0.999962102893895
"ODF3B",477.455770765518,0.0953235675808798,0.210237957768207,0.453407979190783,0.650254991866975,0.999962102893895
"ANGPTL7",4.41925200745278,0.391438413084089,0.863582020569667,0.453272999854576,0.650352172510274,0.999962102893895
"SMIM12",5716.63544181691,-0.0317009172149684,0.069941154186521,-0.453251273641088,0.650367815218672,0.999962102893895
"PPIAP26",0.337034301345176,0.421744635001583,0.930515979831946,0.453237391020142,0.650377810680784,0.999962102893895
"SUCLA2",1803.43136120253,0.0369092944053101,0.0814348663372562,0.453236998664099,0.650378093177343,0.999962102893895
"MBD5",3923.93503984759,0.0344160715127471,0.0759351563779709,0.453229744355031,0.650383316292772,0.999962102893895
"COL1A2",89.8981529010519,-0.514544844926718,1.13568112832908,-0.453071581530779,0.650497198075929,0.999962102893895
"TSKU",0.367803169798036,0.89286479807324,1.9708215114376,0.453041938547721,0.650518542784605,0.999962102893895
"SLC29A1",900.900434823141,0.061893111934302,0.136640953968161,0.452961649760759,0.650576356920201,0.999962102893895
"RTKN2",77.5225531548355,0.118336912225834,0.2613212190466,0.452840808938412,0.650663375620963,0.999962102893895
"ADAM29",3593.65662556752,0.201874500175883,0.445888481064802,0.45274661434132,0.650731209407589,0.999962102893895
"IDH1.AS1",7.2778051056391,-0.190975573353646,0.421888483017557,-0.452668373376049,0.650787556462372,0.999962102893895
"SLC26A7",195.574176696294,-0.0941722461709622,0.208048845596626,-0.452644886833678,0.650804471232748,0.999962102893895
"ACTR1AP1",2.15456589380664,-0.156113978596057,0.344895366562004,-0.452641565331064,0.650806863359866,0.999962102893895
"RPL13P12",19215.4464599697,0.0313408014203032,0.0692443791776075,0.452611486918181,0.650828525823921,0.999962102893895
"RPL10P18",0.339884657940505,-0.491237696689344,1.08547600527148,-0.452555095003213,0.650869140059136,0.999962102893895
"ATP11AUN",8.18871593553327,-0.127837306057304,0.28249814767775,-0.452524404525052,0.650891244200514,0.999962102893895
"LOC100130714",1.69939187068694,-0.202999835877419,0.448609918948481,-0.452508576612038,0.650902644026467,0.999962102893895
"LOC100128494",15493.9516521128,0.0319424884841609,0.0706054464810844,0.452408278343209,0.650974884305207,0.999962102893895
"RAB3A",88.7431766946716,0.0865556178703943,0.191333093054994,0.452381846173971,0.650993922739647,0.999962102893895
"PC",598.427878800551,-0.0654251341223609,0.144673474683238,-0.452226189117314,0.651106043265562,0.999962102893895
"CYP21A1P",32.5977345075151,0.258986609793373,0.572715245206342,0.45220833906746,0.651118901246735,0.999962102893895
"SPOCK2",143501.643365762,-0.0483646986884972,0.106962998255309,-0.452162892564547,0.651151638334112,0.999962102893895
"PRR15L",15.5813982392614,-0.0995458899113872,0.220246200575314,-0.451975514907224,0.651286621692801,0.999962102893895
"CITED4",34.7777295637953,0.106745032739862,0.236190104720733,0.451945405867345,0.651308312748012,0.999962102893895
"SNX2P1",83.234346033089,-0.0718980878132948,0.159092925423919,-0.451925109942602,0.651322934437724,0.999962102893895
"SLC1A2",132.594153127488,-0.0958094976580706,0.21202550012947,-0.451877239292283,0.65135742217777,0.999962102893895
"OR52B3P",4.28021888675615,0.221491978193931,0.49017944190934,0.45185897093354,0.651370583557828,0.999962102893895
"BAZ1A.AS1",649.329993502343,-0.0522313638100009,0.115593659664654,-0.451853189539357,0.651374748767228,0.999962102893895
"JAM2",514.882539624555,0.0964344515430968,0.213429013997801,0.451833842722481,0.651388687273831,0.999962102893895
"NPHP3.AS1",205.404631502633,0.112236759470412,0.248466773583421,0.451717377948442,0.651472597450755,0.999962102893895
"ANKFY1",21049.4883091039,-0.0220884079531309,0.0489038197844972,-0.451670402239889,0.651506443612097,0.999962102893895
"CPNE2",415.401848914361,-0.0523611664310007,0.115931490786704,-0.451656112378794,0.651516739649157,0.999962102893895
"ARAP3",89.118112545828,0.371373629006771,0.822270638802001,0.451644034800805,0.65152544175831,0.999962102893895
"CEP162",2709.48422076132,-0.037333634509665,0.0826624178941257,-0.451639759164583,0.651528522441419,0.999962102893895
"ARMC8P1",0.451395140132053,-0.444375624613702,0.984010647116715,-0.451596358144887,0.651559794098038,0.999962102893895
"MPP2",9.2778282042033,-0.573796311338404,1.27078199974444,-0.451530090490578,0.651607542991063,0.999962102893895
"TIFAB",14.3041564791833,0.35749305113569,0.791744661599961,0.45152568558311,0.651610716980149,0.999962102893895
"AAGAB",5942.63613164921,-0.032725354016324,0.0724817726580131,-0.451497705095187,0.651630878677813,0.999962102893895
"HLA.A",153958.838124416,0.0325968647160805,0.0722043926872871,0.451452654096206,0.651663341285269,0.999962102893895
"NOL4L",6673.42045754098,-0.0556425679422934,0.123265977180141,-0.451402481164589,0.651699495404605,0.999962102893895
"ZNF768",4152.15254711523,-0.0343047165164798,0.0760119920661618,-0.451306637071431,0.651768561988255,0.999962102893895
"PPAT",1967.45953211082,-0.0331592112849008,0.0734797571991579,-0.451270017060982,0.651794951664829,0.999962102893895
"GAB4",0.407587341804399,1.32291463526265,2.93157812392311,0.451263646862083,0.651799542300312,0.999962102893895
"LRRFIP2",9745.35570612242,-0.0329286259957697,0.0729765669927532,-0.451221910713333,0.651829619465564,0.999962102893895
"SATL1",12.5550763448349,-0.698937565021743,1.54921901898418,-0.451154779574055,0.651877998724856,0.999962102893895
"MTCO3P40",12.2209986842001,0.105103934014722,0.233001196942449,0.451087528278589,0.651926466046057,0.999962102893895
"LRRC4",83.9615757582731,-0.0731284887717605,0.162124594636151,-0.451063510356831,0.651943775873091,0.999962102893895
"CX3CL1",0.309896137301741,-0.795470586801522,1.76390189591314,-0.450972125289156,0.652009639227155,0.999962102893895
"GTF2A1",10845.510286184,0.0283844294087757,0.0629416314183769,0.450964310411699,0.652015271717977,0.999962102893895
"LOC100129215",53.1488515030016,-0.0572122299958922,0.126869226427409,-0.450954353604633,0.652022448010818,0.999962102893895
"S100A9",1228.68569496734,-0.137725579923728,0.305415566350954,-0.45094486037253,0.652029290215543,0.999962102893895
"EXOSC6",1694.15120315453,0.0378819898223137,0.0840058577952645,0.450944622393335,0.652029461738363,0.999962102893895
"AMH",199.889470403539,-0.160731895301309,0.356485154068533,-0.450879632621135,0.652076303618646,0.999962102893895
"BOD1",3571.33261822647,0.0246999740522239,0.0547864846999715,0.450840644138585,0.65210440552732,0.999962102893895
"OXSR1",10361.6331143509,-0.0352723712063398,0.0782471061448089,-0.450781798128899,0.652146821172966,0.999962102893895
"ARHGEF2",31587.4686825828,0.0223019742844751,0.0494780858237465,0.450744484415189,0.652173717126833,0.999962102893895
"GNL3L",2632.54033493675,-0.0292495373497187,0.064906013497072,-0.450644489990718,0.652245795952117,0.999962102893895
"SPTLC3",3.85544166922468,0.317920079321799,0.705504587166303,0.45062794077462,0.652257725411067,0.999962102893895
"LINC00562",82.0193436200121,-0.0488410221581211,0.108393041240407,-0.450591860872283,0.65228373382229,0.999962102893895
"INTS1",34092.5088319419,-0.0405965975099357,0.0900997709584693,-0.450573814761953,0.652296742626406,0.999962102893895
"CHAD",939.502785683155,-0.0879167417945989,0.195168686211636,-0.450465407648768,0.652374891714924,0.999962102893895
"VARS2",8257.4295006988,0.0236042477655939,0.0524114840953155,0.450364040878277,0.652447968976948,0.999962102893895
"MFSD3",762.778316485302,0.0722498794349203,0.160439226278521,0.450325528929534,0.65247573385895,0.999962102893895
"GRIK2",0.348306702427777,1.32049920813487,2.93293182953892,0.450231810652912,0.652543301313916,0.999962102893895
"GRAMD4P7",1.03078320152837,-0.254245293558911,0.564802938591075,-0.450148673434909,0.652603242598437,0.999962102893895
"TPRX1",0.385766153795827,0.952483924349726,2.11697036210727,0.449927850384078,0.652762465184083,0.999962102893895
"TNFRSF13C",7034.57785571925,-0.0444025315187991,0.0986943703001344,-0.449899334518968,0.652783027459981,0.999962102893895
"LONRF1",13405.3790880137,-0.0360123863758599,0.0800532820363489,-0.449855214674499,0.652814842003716,0.999962102893895
"RXFP4",56.9587013296469,0.0842068456098658,0.187201517017612,0.449819248002908,0.652840777812711,0.999962102893895
"RPL37P1",4.21223481688934,0.153875031240766,0.342132679524354,0.44975250962489,0.652888904418007,0.999962102893895
"CCDC66",6832.10866814845,0.0272282928204831,0.0605491377584657,0.449689191761879,0.652934565745351,0.999962102893895
"RAB19",10.2732995588029,-0.33342973157142,0.741546601794393,-0.449640967627102,0.652969343186112,0.999962102893895
"ZNF367",664.122562423737,0.0469763396393502,0.104503393332893,0.449519753772091,0.653056761410581,0.999962102893895
"NDUFB4P6",19.9883013785195,-0.0735641808932784,0.163692838901107,-0.449403782029349,0.653140403534757,0.999962102893895
"TNP2",0.569554427376685,-0.829572834408395,1.84598874784009,-0.449392140325364,0.653148800104055,0.999962102893895
"BCS1L",4932.80556334531,0.0476562369347023,0.106051449272974,0.449369030422546,0.653165468232359,0.999962102893895
"OR7E36P",10.7160692786755,-0.0636240360013318,0.141595075156089,-0.449337916104746,0.653187909856791,0.999962102893895
"TMCC1.DT",201.308902493453,0.0960565357458475,0.213776603696109,0.449331377171634,0.653192626191034,0.999962102893895
"NCEH1",1606.20060454695,0.0701113177838853,0.156060431088253,0.449257491440844,0.653245918691872,0.999962102893895
"ZBTB7A",8644.65713350323,0.0522277584371559,0.116259162255698,0.449235633766973,0.653261684593405,0.999962102893895
"LY86.AS1",74.6883414661086,0.0967790370631794,0.215514217103422,0.449061033485028,0.653387629025147,0.999962102893895
"FXR1",25329.2233137205,-0.0249621970516567,0.0555905148585801,-0.449036982570848,0.653404978446406,0.999962102893895
"KIF11",447.724649729402,-0.0472641358542968,0.105263811755811,-0.449006501531024,0.653426966586692,0.999962102893895
"PPP1R12B",8770.46411392296,-0.0276881858714392,0.0616792277125532,-0.448906169844989,0.653499345087783,0.999962102893895
"YES1",194.491635874954,0.155799842903817,0.347127274951735,0.448826278273522,0.653556980580001,0.999962102893895
"MT1G",0.185479303277808,-1.31645683311043,2.93322296445198,-0.4488089889738,0.653569453723466,0.999962102893895
"LOXHD1",0.165531301340415,-1.31645683311042,2.93322296445198,-0.4488089889738,0.653569453723466,0.999962102893895
"DYNAP",0.200931240884667,-1.31645683311042,2.93322296445198,-0.4488089889738,0.653569453723466,0.999962102893895
"IL20",0.170206204623483,-1.31645683311042,2.93322296445198,-0.4488089889738,0.653569453723466,0.999962102893895
"FAM91A1",27004.4496925781,0.0484657618083702,0.107988024318581,0.448806820146917,0.653571018402628,0.999962102893895
"MINDY4",18.0417878611756,0.221684028945827,0.493991786876926,0.448760556015191,0.653604395575389,0.999962102893895
"MTCO1P53",20.6093268571265,-0.0670443355596068,0.149404533047221,-0.448743650491625,0.653616592207157,0.999962102893895
"NUBP2",4300.43494471961,0.0461570266232303,0.102860027295349,0.448736285969442,0.653621905432387,0.999962102893895
"FLG",26.954640399438,-0.192597031731682,0.429277081540303,-0.448654354061062,0.653681017401013,0.999962102893895
"DCAF7",11669.922474418,-0.0335734974043403,0.0748335507766831,-0.448642314254602,0.653689704024815,0.999962102893895
"ARHGAP26.IT1",0.624752815501052,-0.737116468818344,1.64300512026149,-0.448639179347797,0.653691965842632,0.999962102893895
"SDHAP4",6642.70344823259,-0.0377470074821871,0.0841442819415036,-0.448598604815815,0.653721240428726,0.999962102893895
"C1orf226",2.65044474295005,0.441798572313175,0.984850598919098,0.448594510475053,0.653724194531367,0.999962102893895
"XPOT",13395.0267434922,0.0199888109835188,0.0445588682535983,0.448593327589837,0.653725047994398,0.999962102893895
"LATS1",13096.3463093858,-0.0184909634038685,0.0412329063599674,-0.448451613923127,0.653827299041302,0.999962102893895
"NLE1",2321.14921950284,0.039883598855193,0.0889369989939131,0.448447769841241,0.653830072762684,0.999962102893895
"SH2D7",36.9205989095357,-0.191257940616524,0.42650595771418,-0.448429704573304,0.653843107934039,0.999962102893895
"RNF167",15774.2306616957,-0.023807693012524,0.0530930109660031,-0.448414821072564,0.65385384734939,0.999962102893895
"RPL13AP14",18.917195695599,-0.0593160408033687,0.132294417704275,-0.44836389798367,0.653890592217475,0.999962102893895
"LRRC8C.DT",631.651811895151,0.0438234142284445,0.0977463328901273,0.44833819267373,0.653909140865439,0.999962102893895
"TRPC4AP",24379.5470851424,-0.0296512868793317,0.0661392655704728,-0.44831593794669,0.653925199786201,0.999962102893895
"TRIM68",2294.25100425935,0.0435729719208293,0.0971961236420273,0.448299482408458,0.653937074138879,0.999962102893895
"RNU6.431P",0.254113938095019,1.31471619983508,2.93294480355762,0.448258077765509,0.653966952208029,0.999962102893895
"CLEC7A",516.364196931951,0.167006616638441,0.372589520919455,0.448232189210023,0.653985633970805,0.999962102893895
"TP53RK",2186.08735150798,0.0481159920994108,0.107355508238469,0.448193044669221,0.654013881961859,0.999962102893895
"SRM",2279.80094266986,0.0405251438171584,0.090427887232626,0.448148741028388,0.654045853527441,0.999962102893895
"ATP2C1",15257.5149097559,0.0179205434799236,0.040009087853331,0.447911823074258,0.654216835302934,0.999962102893895
"NKAIN4",0.235559001488461,-1.31351451876572,2.93295849716555,-0.447846268549357,0.654264148679821,0.999962102893895
"LEMD1",0.636372735760385,-0.559657613183759,1.2497310816597,-0.447822432679284,0.654281352344718,0.999962102893895
"RN7SL350P",0.345516499414651,-0.603825802829169,1.3489271687905,-0.447634102714811,0.654417286946372,0.999962102893895
"PTMA",155331.859904544,0.0266844175889897,0.0596256004671438,0.447532894929821,0.654490342403067,0.999962102893895
"TMEM219",8071.41032151974,0.0214500658201667,0.0479379108838872,0.447455164913673,0.654546452999798,0.999962102893895
"MRPS15",4193.41815542109,0.0194930216199805,0.0435685802018679,0.447410072342563,0.654579004653935,0.999962102893895
"RAB26",158.397098167798,-0.10185230890262,0.227815810710336,-0.447081827135009,0.654815979757431,0.999962102893895
"YEATS2",8439.84093006342,0.0242637809878063,0.054274212079085,0.447059110732931,0.654832381045414,0.999962102893895
"KIT",30.8668011240493,0.382254371457588,0.855250093364725,0.446950400149882,0.65491087261073,0.999962102893895
"TRIM64B",1.45098867498946,-0.415777505287636,0.930276111574394,-0.446939892484154,0.654918459591529,0.999962102893895
"DUS4L",1734.81864703633,0.0269157249483361,0.0602332862508375,0.446857985404406,0.6549776012021,0.999962102893895
"ST18",0.759099736065984,-0.794954362349787,1.77903117379941,-0.446846786080782,0.654985687924492,0.999962102893895
"STYXL2",0.182923655321489,-1.31058668750518,2.93323280076374,-0.446806229346658,0.655014973161121,0.999962102893895
"RPL8P4",23.6892848174953,0.0474775065362885,0.106265114211225,0.446783564754061,0.655031339058088,0.999962102893895
"LY6E",13096.4932907052,0.0417090995316367,0.093360999141549,0.44675078368002,0.655055010267839,0.999962102893895
"SLC9A8",18402.2940688865,-0.0302497184021661,0.0677127255779221,-0.446736091982526,0.655065619253391,0.999962102893895
"CAVIN1",39.243098945663,0.176636333797913,0.395469038275822,0.446650222146386,0.655127627902389,0.999962102893895
"CCDC7",1254.76791836,-0.0403358727921296,0.0903077140649024,-0.446649250396716,0.655128329639525,0.999962102893895
"RPL15P16",21.6071928202419,0.0838336142304583,0.187720081859674,0.446588417179182,0.655172260209683,0.999962102893895
"SNORD10",119.574078630887,-0.245293624196884,0.549333789976417,-0.446529284512817,0.655214963874587,0.999962102893895
"MFSD13B",26.7509810148496,0.0736547850550968,0.165011773864968,0.446360785839256,0.655336654253294,0.999962102893895
"SPATS2L",4296.81908621269,0.0719534709148274,0.161213745542816,0.446323424051441,0.655363638317467,0.999962102893895
"LRRC42",1418.12056742737,-0.0332902543282918,0.0745952377536353,-0.44627854714049,0.655396050676191,0.999962102893895
"CYP2D8P",66.8270848287036,-0.0397494768052355,0.0890812923574164,-0.446215762628933,0.655441397892732,0.999962102893895
"RN7SL832P",76.2480535041978,-0.0713603831221742,0.159973353284464,-0.446076685004416,0.655541853674394,0.999962102893895
"RPS8P5",16.8051700630868,0.182140732435398,0.408370880489867,0.446017924238155,0.655584298454521,0.999962102893895
"BRF2",1295.61418045277,0.0386971259098255,0.0867635026722747,0.446006958202152,0.6555922196961,0.999962102893895
"NOL4L.DT",0.22230206329546,-1.30778568208811,2.93297254667185,-0.445890870534092,0.655676077209928,0.999962102893895
"ANKRD22",0.560031582017747,-1.30603327590227,2.9294912700435,-0.445822552624598,0.655725429614711,0.999962102893895
"UIMC1",11252.8572497897,-0.0320769638190923,0.07195585854133,-0.445786687412921,0.65575133900751,0.999962102893895
"TEFM",1605.78063814386,0.0283839863731097,0.0637030163393306,0.445567384469129,0.655909774688769,0.999962102893895
"OR1J2",1.4832026708689,0.372355517548961,0.835708573728044,0.445556656057633,0.655917525840113,0.999962102893895
"TAF1A",2243.798406806,-0.0353823950284249,0.0794306235566402,-0.445450299193416,0.655994369430008,0.999962102893895
"ARMH2",70.2903915584453,-0.0844899257448071,0.189711671681271,-0.445359660773829,0.656059859205389,0.999962102893895
"NADSYN1",40215.2730752812,-0.0188875842488842,0.0424218581773414,-0.445232365115314,0.656151839721927,0.999962102893895
"ERI3.IT1",76.4441470213971,0.0966248901870554,0.217052535346898,0.445168217144424,0.656198193345037,0.999962102893895
"KRAS",28201.737109571,-0.0558757304867495,0.125526656367314,-0.44513039782759,0.656225522380137,0.999962102893895
"MCL1",113069.240873642,-0.0333589075712578,0.0749441709438499,-0.445116773608066,0.656235367640917,0.999962102893895
"ADAMTSL4.AS1",113069.240873642,-0.0333589075712578,0.0749441709438499,-0.445116773608066,0.656235367640917,0.999962102893895
"SSBP1",16828.7192242923,0.0419473364868994,0.094260204502088,0.445016395927405,0.656307905338468,0.999962102893895
"SEMA5B",0.163448266638353,-1.3051892012509,2.93324187972729,-0.444964736891131,0.656345237883886,0.999962102893895
"C2orf78",0.343866746569799,-0.532116552855534,1.19615547925353,-0.444855674771984,0.656424056855282,0.999962102893895
"NCK2",17707.4437705329,0.0445608934590905,0.100215711857143,0.444649772309276,0.656572872570233,0.999962102893895
"GGT5",1.62509939458425,-0.274233951133555,0.616925233636446,-0.444517319411774,0.656668609917301,0.999962102893895
"CCDC78",1556.60910329533,-0.0471913447774177,0.106179729347368,-0.444447778003188,0.656718876910419,0.999962102893895
"TRMT12",2289.74565768803,0.0384153070056397,0.0864377114292727,0.444427627368094,0.656733442793483,0.999962102893895
"KCNQ1OT1",659.373894627003,-0.0783661655952738,0.176373415840205,-0.444319600105007,0.65681153250582,0.999962102893895
"SH3RF1",40.3052288636392,0.21529520215979,0.484563630656036,0.444307390276708,0.656820358865233,0.999962102893895
"ADRB2",1072.72745475042,-0.0556720059880764,0.125314847301218,-0.444257062806437,0.656856740581771,0.999962102893895
"RN7SL657P",276.01849536228,0.0978973159667282,0.220366373913835,0.444247977711005,0.65686330828182,0.999962102893895
"NEMP1",17406.93621735,0.0249040265214944,0.0560634549950188,0.444211412295355,0.656889742029168,0.999962102893895
"TAF7L",14.9957866427927,-0.445637252250858,1.00360705671124,-0.44403559069342,0.657016852385881,0.999962102893895
"LOC648987",1207.00145348215,-0.0381236643905625,0.0858817166269661,-0.443908970242823,0.657108398881098,0.999962102893895
"EDARADD",6.24871819510876,0.477587391817933,1.07596519114151,0.443868812625113,0.657137433884819,0.999962102893895
"TRIM64FP",0.371012189239833,-0.406863567255074,0.916812711783658,-0.443780460311815,0.657201316730835,0.999962102893895
"RN7SL656P",30.6887656623018,0.0670679783197431,0.151129752375821,0.44377746449926,0.657203482887039,0.999962102893895
"C19orf44",3813.73286883028,-0.0228472466696159,0.0515031747708342,-0.443608510956379,0.657325651320615,0.999962102893895
"PPP3R2",10.201290899218,0.105995659274608,0.238940857664122,0.44360625600334,0.657327281914083,0.999962102893895
"IGLV1.44",104.350821018202,0.143284685669893,0.323023429330748,0.443573662649658,0.65735085088403,0.999962102893895
"OSBPL10",34544.2375640781,-0.0460372528694109,0.103803705422154,-0.443502981730607,0.657401962979743,0.999962102893895
"UGT1A1",0.460588648879383,-1.29926828519079,2.93037650989175,-0.443379299828876,0.657491405982805,0.999962102893895
"CDK5P1",0.475509652851045,-0.439260809816432,0.990721446864579,-0.443374685393758,0.657494743097359,0.999962102893895
"PLSCR3",4547.62423438748,0.0328286521266677,0.0740492991778657,0.443335082048698,0.657523384131701,0.999962102893895
"NDUFAB1",1380.53130389846,0.0391247884152832,0.0882683885876268,0.443248019379472,0.657586349391524,0.999962102893895
"GPC5",0.515760709000368,-1.29799871754266,2.92883007030351,-0.443179934098447,0.65763559156224,0.999962102893895
"SCARNA10",170.837060180005,-0.0927069467871871,0.209188799122906,-0.44317356940664,0.657640194853972,0.999962102893895
"H2BC12",2644.46280468938,-0.0822902589009646,0.185724488448839,-0.443077052402989,0.657710002798582,0.999962102893895
"WDR91",31082.8468634852,-0.0378739779949792,0.0854814212495065,-0.443066779206105,0.657717433279219,0.999962102893895
"FBXW2",23943.8431390649,0.0224090534002503,0.0505886548867432,0.442965986156762,0.657790337481928,0.999962102893895
